omitted_field,reduced_hash,affected_rows,distinct_full_states,distinct_labels,example_trace_ids,example_systems,example_verdicts,example_effect_vectors
outbox,d6fa3ddf26dcd939,72,2,3,f9977e532c7f1d45|dcd04766dea9dc84|5fd6374535007e2f|ef759ba744e0231f|f32f1d0816e80b5e|231cc94aed0dc2d7,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,47e9df3ef7cd5149,22,2,2,558d2c8bcf72e3b2|092e1682b1362194|6bf4e89a484c8c1b|195fd954f7b39e0c|8c3e126ed2675888|8a7ec99be4f3ab2d,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,17c5bfe635f9821a,45,2,3,10a2a8c18d83713b|b3a4e6bd8bad25bc|91f3f5c00917a0c3|59efeedb631a9baf|9321d5bddb361a4d|16c6b7913e4c99bd,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|minimal|minimal|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,81efed2116608c6d,54,2,3,4f19716913290d67|cc3f504c62a41b5a|7c1dc1a037fb2bad|57f242c854fd28dd|790a25044f106f98|b38e141aecc63c80,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,f02a00cd8d8047f9,62,2,4,a5767513c38c8d41|52c7ce677b385f2c|3b02775a7d27a61c|df7615997a394fda|3e7a7dcda5fc71d0|6abce02a94ec995f,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,d27ddfed828a5b1d,10,2,2,3822e4a4d7ba4103|2d0b495607386ba0|4c52afebc780a1a5|9f78b3d0f15db33c|59ee59018f5e63aa|6fc2792ea0935c5c,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|minimal_with_incomparables|minimal_with_incomparables|minimal_with_incomparables|minimal_with_incomparables,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}"
outbox,3b5383be1897c528,22,2,2,2965f834020fe3d2|2117393c876b01bb|c5e288c3f3863f22|99fc02def99c779f|3416179c1f465365|6e0d876f9ba06a49,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,fefd978530752cd3,68,2,2,79a4841d434a0049|cba53f8162c90aca|30e4dbcf98c4f5e1|d30882edec53ef8f|c815bd3833546352|6e19f97b141f142e,BASE|BASE|BASE|BASE|PROJ_GUARD_V2|EFFECTGUARD_V2,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
outbox,e9eff1b3c360d51e,62,2,4,6b7a8af5d29b3ed5|5e60ad42f56d0092|fd5f889c1c00bccc|8d2d46e746a5ffb2|c2878d003c5418f3|07e5238554d39aca,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,b6535b47e127392c,4,2,2,454ed51ad152cb7b|1c2bd86e1e9b8589|0d33704df109b6fd|6f7a544301221e6a,BASE|BASE|BASE|BASE,strict_excess|strict_excess|minimal_with_incomparables|minimal_with_incomparables,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}"
outbox,320ea1e946f633d9,22,2,2,36b3f37c1aee12ac|5154ad206bad01f8|9254009e664feea1|59980501c4534639|82b51c08d8ae5e30|e8621cfd158adfbf,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,7ed8b2a3dc5045a9,72,2,2,9a82bc1aab83a963|db57aeb01e2425cc|5a16c78bd0ef2439|28fc0112a7e71d9d|06b5a582250c5fd3|9dcd6a5d6f820696,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
outbox,12109886fea1976e,66,2,4,d09b4739d3f92251|e25c9ce74baf2430|a7f0bdb2bb1320ef|c7de7bbc027c0359|cbf5a608f636ae64|d7a969ca35ff54b2,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,e13725ee5c45e0d1,22,2,2,4d5bfd92e70ef660|1701a44e1cae9d3f|7f7cf2d4cd2782db|fc00bc0bbe0fdfbf|80fe87ed103f5ab6|bd954d9674735760,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,5f53b2b0a646d94b,62,2,4,e86ffb0267caffc9|c9a8fb26a3e6f739|4a5b8f7d0393f93a|a781d99b1e41abfd|865d0eb72d60fe76|2ea144139eef08b2,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|strict_excess|strict_excess|strict_excess|strict_excess,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,138173a938e70b63,6,2,2,c0e2e08aa24a40dc|fa724f5e22637cc5|78da2a48cbb80961|61b63357f37ead0d|cc16cfd832a66475|29b5ea7c5a633700,BASE|BASE|BASE|BASE|BASE|BASE,strict_excess|strict_excess|minimal_with_incomparables|minimal_with_incomparables|minimal_with_incomparables|minimal_with_incomparables,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 2, ""write_scope"": 2}"
outbox,0b658b2569851129,22,2,2,1d06c1dd00fff9ea|2996ddea262ebace|f47e98e2ad0f22e2|681eb7aaf5f61623|06bc9e3a3c97b2b2|9d5fe27b4756b36b,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 1, ""write_scope"": 2}"
outbox,bed9ff989c2ca0b2,74,2,2,10e11ce13ce9b454|09f4222267fcf5e4|aca208fb8f00a0ca|b341b2b4df050d50|a9d16daea1ad46d2|92dcc2d1364cbf23,BASE|BASE|BASE|BASE|BASE|BASE,minimal|minimal|minimal|minimal|minimal|minimal,"{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 2, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}|{""compensation_cost"": 0, ""contract_fragility"": 1, ""data_scope"": 1, ""observability"": 1, ""reversibility"": 1, ""user_burden"": 0, ""write_scope"": 2}"
